id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
48631,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(C(F)(F)F)cnc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C(F)(F)F)cnc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48634,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(C2CC2)[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C3CC3)[nH]n2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48637,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(CO)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(CO)ccn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48640,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)c(F)c(Cl)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c(F)c(Cl)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48643,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)c(O)c(Cl)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c(O)c(Cl)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48646,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)c([N+](=O)[O-])cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c([N+](=O)[O-])cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48649,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)ccc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)ccc2F)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48652,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)ccn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48655,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)cnc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)cnc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48658,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)nc(Cl)c1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)nc(Cl)c2[N+](=O)[O-])nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48661,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)nc(Cl)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)nc(Cl)n2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48664,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)ncn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)ncn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48667,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(Cl)nnc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)nnc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48670,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(F)c(F)c(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)c(F)c(F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48673,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(F)c(F)cc1Br,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)c(F)cc2Br)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48676,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(F)c(F)cc1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)c(F)cc2[N+](=O)[O-])nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48679,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(F)cc(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)cc(F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48682,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(F)cc(F)c1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)cc(F)c2[N+](=O)[O-])nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48685,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(F)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)ccn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48688,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(N2CCCC2)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(N3CCCC3)ccn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48691,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(N2CCNCC2)ccc1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(N3CCNCC3)ccc2[N+](=O)[O-])nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48694,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc2cccnc2c2ncccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc3cccnc3c3ncccc23)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48697,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc[nH]c(=O)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc[nH]c(=O)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48700,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc[nH]c(=O)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc[nH]c(=O)n2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48703,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc[nH]n2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48706,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(-c2ccccc2)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(-c3ccccc3)cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48709,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(-c2cnco2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(-c3cnco3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48712,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(-c2ncc[nH]2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(-c3ncc[nH]3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48715,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(-n2cccc2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(-n3cccc3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48718,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Br)c(F)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Br)c(F)n2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48721,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(C(=O)N2CCOCC2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48724,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(CC2COC(=O)N2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(CC3COC(=O)N3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48727,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cl)c(C(F)(F)F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48730,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cl)c(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)c(F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48733,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cl)cc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)cc2F)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48736,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cl)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48739,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cl)nc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)nc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48742,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cl)nc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)nc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48745,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(Cn2ccnc2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cn3ccnc3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48748,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)c(C(F)(F)F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48751,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)c(Cl)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)c(Cl)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48754,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)c(Cl)c1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)c(Cl)c2F)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48757,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)c([N+](=O)[O-])c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)c([N+](=O)[O-])c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48760,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)cc1CO,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)cc2CO)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48763,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)cc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)cc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48766,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)cc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)cc2F)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48769,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48772,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(F)nc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)nc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48775,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCC(N3CCOCC3)CC2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCC(N4CCOCC4)CC3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48778,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCC=C(N4CCOCC4)C3=O)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48781,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCCC2=O)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCCC3=O)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48784,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCOCC2)c(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCOCC3)c(F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48787,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCOCC2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48790,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCOCC2)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCOCC3)cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48793,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(N2CCOCC2=O)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCOCC3=O)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48796,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(O)cc1C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(O)cc2C(F)(F)F)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48799,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(O)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(O)cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48802,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(OC(F)(F)F)c(Cl)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC(F)(F)F)c(Cl)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48805,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(OC(F)F)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC(F)F)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48808,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc([N+](=O)[O-])c(Br)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc([N+](=O)[O-])c(Br)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48811,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48814,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc([N+](=O)[O-])c(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc([N+](=O)[O-])c(F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48817,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc([N+](=O)[O-])cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc([N+](=O)[O-])cn2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48820,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2[nH]c(=O)[nH]c2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3[nH]c(=O)[nH]c3c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48823,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2[nH]ncc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3[nH]ncc3c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48826,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)C(=O)CCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)C(=O)CCC3)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48829,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)C(O)CCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)C(O)CCC3)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48832,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)CC(=O)N2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)CC(=O)N3)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48835,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)CCC2=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)CCC3=O)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48838,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)CCCC2=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)CCCC3=O)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48841,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)CNC2=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)CNC3=O)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48844,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)COC2=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)COC3=O)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48847,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)OCO2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)OCO3)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48850,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2c(c1)oc1ccccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)oc2ccccc23)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
48853,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc2cc(Br)ccc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3cc(Br)ccc3c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,HSA,0
