id,bb1_smiles,bb2_smiles,bb3_smiles,molecule_smiles,protein_name,binds
42467,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(C)(CN)C(=O)N1CCCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC(C)(C)C(=O)N2CCCC2)n1,sEH,0
42470,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(C)(CN)CCC#N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC(C)(C)CCC#N)n1,sEH,0
42473,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(C)(CN)CCS(C)(=O)=O.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC(C)(C)CCS(C)(=O)=O)n1,sEH,0
42476,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(C)CC(C)(CN)NC(=O)c1cc(Cl)c(Cl)[nH]1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)n1,sEH,0
42479,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(C)NC(=O)NCCN.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42482,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(C)c1nc(N)sc1Br,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nc(C(C)C)c(Br)s2)n1,sEH,0
42485,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CCN)S(C)=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)S(C)=O)nc(NCC(C)(C)CCC#N)n1,sEH,0
42488,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)Cn1cccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Cn2cccn2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42491,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)N1CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42494,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)OC(C)(C)C.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42497,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)Oc1ccc(Cl)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Oc2ccc(Cl)cc2)nc(NCC(C)(C)CCC#N)n1,sEH,1
42500,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42503,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)S(C)=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(C)=O)nc(NCC(C)(C)CCC#N)n1,sEH,0
42506,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)Sc1ccccc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)Sc2ccccc2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42509,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)c1c(Cl)cccc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)c2c(Cl)cccc2Cl)nc(NCC(C)(C)CCC#N)n1,sEH,0
42512,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(CN)c1nccs1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)c2nccs2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42515,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(F)(F)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(F)F)nc(NCC(C)(C)CCC#N)n1,sEH,0
42518,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(O)(CN)CN1CCOCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC(C)(O)CN2CCOCC2)n1,sEH,0
42521,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(O)(CN)c1ccsc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC(C)(O)c2ccsc2)n1,sEH,0
42524,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC(O)CCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)O)nc(NCC(C)(C)CCC#N)n1,sEH,0
42527,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1(C)CC(CCN)C(=O)N1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CC(C)(C)NC2=O)nc(NCC(C)(C)CCC#N)n1,sEH,0
42530,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1(C)CC(CN)C(C)(C)O1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC(C)(C)OC2(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42533,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1(C)CCOC1CCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2OCCC2(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42536,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1(C)NC(=O)N(CCCN)C1=O.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCN2C(=O)NC(C)(C)C2=O)nc(NCC(C)(C)CCC#N)n1,sEH,0
42539,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1(C)OB(c2ccc(N)cc2)OC1(C)C,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)n1,sEH,0
42542,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1(CN)CCC2(CC1)OCCO2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC2(C)CCC3(CC2)OCCO3)n1,sEH,0
42545,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC12CCC(CN)(C1)OC2.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC23CCC(C)(CO2)C3)n1,sEH,0
42548,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1CC(CN)C(C)O1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC(C)OC2C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42551,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1CCCC(CN)O1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCC(C)O2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42554,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1CCc2nc(CN)sc2C1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3c(s2)CC(C)CC3)nc(NCC(C)(C)CCC#N)n1,sEH,0
42557,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1CN(S(=O)(=O)CCN)CC(C)O1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCS(=O)(=O)N2CC(C)OC(C)C2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42560,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1CN(c2cc(CN)ccn2)CCO1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccnc(N3CCOC(C)C3)c2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42563,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CC1Cc2cc(CN)ccc2O1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3c(c2)CC(C)O3)nc(NCC(C)(C)CCC#N)n1,sEH,0
42566,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCC#CCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC#CCC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42569,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCC(C)(O)CCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)(O)CC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42572,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCC(CN)Oc1ccccc1C.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(CC)Oc2ccccc2C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42575,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCC1=NN(Cc2ccccc2C)C(=O)C1CCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2C(=O)N(Cc3ccccc3C)N=C2CC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42578,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCC1COCCN1CCN.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCN2CCOCC2CC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42581,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCN1C(=O)C[C@H](CN)[C@H]1c1ccncc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2CC(=O)N(CC)[C@@H]2c2ccncc2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42584,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCN1CCN(Cc2ccc(N)nc2)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(CN3CCN(CC)CC3)cn2)n1,sEH,0
42587,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1c(C)csc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2scc(C)c2C(=O)OCC)n1,sEH,0
42590,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1c[nH]nc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2n[nH]cc2C(=O)OCC)n1,sEH,0
42593,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1cc(N)[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc(C(=O)OCC)n[nH]2)n1,sEH,0
42596,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1cccnc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ncccc2C(=O)OCC)n1,sEH,0
42599,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1cnc(N)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ncc(C(=O)OCC)[nH]2)n1,sEH,0
42602,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1cnc(SC)nc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nc(SC)ncc2C(=O)OCC)n1,sEH,0
42605,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1cncnc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ncncc2C(=O)OCC)n1,sEH,0
42608,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1cnn(C)c1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2c(C(=O)OCC)cnn2C)n1,sEH,0
42611,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1coc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nc(C(=O)OCC)co2)n1,sEH,0
42614,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1csc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nc(C(=O)OCC)cs2)n1,sEH,0
42617,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1ncccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cccnc2C(=O)OCC)n1,sEH,0
42620,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1nnc(N)o1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nnc(C(=O)OCC)o2)n1,sEH,0
42623,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1nonc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nonc2C(=O)OCC)n1,sEH,0
42626,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOC(=O)c1sc(N)nc1C,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nc(C)c(C(=O)OCC)s2)n1,sEH,0
42629,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCON(CC)C(=O)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)N(CC)OCC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42632,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOc1cc(N)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccnc(OCC)c2)n1,sEH,0
42635,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOc1cc2c(cc1CN)OC(C)C2.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc3c(cc2OCC)CC(C)O3)nc(NCC(C)(C)CCC#N)n1,sEH,0
42638,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCOc1ccnc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc(OCC)ccn2)n1,sEH,0
42641,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCS(=O)(=O)N1CC(CN)C1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CN(S(=O)(=O)CC)C2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42644,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCS(=O)CCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCS(=O)CC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42647,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCSC1CCC1(O)CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC2(O)CCC2SCC)n1,sEH,0
42650,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCSc1ccc(CN)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(SCC)cc2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42653,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCc1cc(N)n[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc(CC)[nH]n2)n1,sEH,0
42656,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCn1cc(N)c(C)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cn(CC)nc2C)n1,sEH,0
42659,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCn1cc2cc(N)ccc2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc3nn(CC)cc3c2)n1,sEH,0
42662,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CCn1nccc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccnn2CC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42665,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(C)C(=O)C1CCC(CN)O1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC(C(=O)N(C)C)O2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42668,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(C)C(CN)c1ccco1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(c2ccco2)N(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42671,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(C)C1(CN)CCSC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC2(N(C)C)CCSC2)n1,sEH,0
42674,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(C)c1cccnc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncccc2N(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42677,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(C)c1ncccc1CN.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccnc2N(C)C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42680,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(CC(F)(F)F)C(=O)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)N(C)CC(F)(F)F)nc(NCC(C)(C)CCC#N)n1,sEH,0
42683,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(CCN)C1CCOCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCN(C)C2CCOCC2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42686,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN(Cc1ccco1)Cc1ccccc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccccc2CN(C)Cc2ccco2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42689,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1C(=O)Cc2cc(CN)ccc21.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3c(c2)CC(=O)N3C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42692,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CC(CCN)CC1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CC(=O)N(C)C2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42695,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CC(CN)CC1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC(=O)N(C)C2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42698,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CC2(CCC1CN)CC2.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC3(CC3)CN2C)nc(NCC(C)(C)CCC#N)n1,sEH,0
42701,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCN(C(=O)CCN)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)N2CCN(C)CC2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42704,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCN(C(=O)CN)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)N2CCN(C)CC2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42707,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)n1,sEH,0
42710,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCN(Cc2cccc(N)c2)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cccc(CN3CCN(C)CC3)c2)n1,sEH,0
42713,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCN(Cc2ccccc2N)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccccc2CN2CCN(C)CC2)n1,sEH,0
42716,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCN(c2ccc(N)cc2F)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(N3CCN(C)CC3)c(F)c2)n1,sEH,0
42719,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CN1CCO[C@@H](CN)[C@@H]1c1cnn(C)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2OCCN(C)[C@H]2c2cnn(C)c2)nc(NCC(C)(C)CCC#N)n1,sEH,0
42722,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CNC(=O)C(O)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(O)C(=O)NC)nc(NCC(C)(C)CCC#N)n1,sEH,0
42725,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)n1,sEH,0
42728,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,COC(=O)Cc1nc(N)sc1C,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2nc(CC(=O)OC)c(C)s2)n1,sEH,0
